Name,P,I,H,D,T,O,S
gAAAAABeSk1MRUtzS4RoifJu6SvhdtZ0hnK8Ke8BBDbTs9SnYrz-owy4A7yJL6FSKMIQbSfulselYswTihaHa4tKN_F5veLByA==,1,0,0,0,0,0,0
gAAAAABeSk1M_5jmzo_1LaYrbPPHIymV-1chVDTal3SLCgUog_kXKfBW1u_FCswBKR5aUk2KI38-TNubHsH2yrHraeP3KfoFdA==,1,0,0,0,0,0,0
gAAAAABeSk1MJk2IRXGGGJav3LFTXsPfuG7kCqJUfqBNdN_ZHL2siCElecICrOYmgnHcfF1jVwVnhPhYtHMswwUf1bHBM6We8A==,1,0,0,0,0,0,0
gAAAAABeSk1MZWRWluFbk_uBAdPlVC_4XqgOBFLKD4E6txHQibRahUi2L5mkAEZR07Kt0IFZNP5yr-wSS4OXXaDgnRt6osIN7w==,0,0,0,1,0,0,0
gAAAAABeSk1M10VGXZmBSuHYJugIcKZ4hF1FluQh5Gukza3FsgfdflVFZFqCYvH7bA3hL25W7S5frJz4lGF5hiUkUiEyBpx8dg==,1,0,0,0,0,0,0
gAAAAABeSk1Ms-WOl-5E_fDvElBBC3tNSd93GtE4RdEjF9GwoDrwL3QJpxvInhPCodLbup4a5_3i92mgT3aphsMJmaP443XTXQ==,0,1,0,1,0,0,0
gAAAAABeSk1MUB6NNpgDqbWJmsz3_oqwToqhwo2St7Uit820soUyQyt90fARbJJtpKnVXlaQ-RyAYOjci6VgyixPfky2bNw1CA==,1,0,0,0,0,0,0
gAAAAABeSk1MGowDgGKvf7520tCNXYvKGYHDuRvpn7kN5vSqMWDjvpGg7IXKzX9SYBMYRUuWYsWMreYGm00w9XfQMRcgx3BypA==,0,0,0,0,0,1,0
gAAAAABeSk1MSEQEd3yW72uNU_M8JGlQBFXtjxe9Ul4elp3PQa25-Ix7KDfLX_MjQdxOvrLcvwYtLXayJhJ6RC6b-VlZJqT3_w==,0,1,0,1,0,0,0
gAAAAABeSk1MfPWGGYZMzKL_7n4cPcw7pxNFvYJl9wb9_daZ27GU03xbXH_O-rM0hDiuZaDgPYXGSprmqJ9FbAfm2VOScStUTw==,0,0,0,0,1,0,0
gAAAAABeSk1MXCN7sTeRoU9YG0NQyofb-lZG0-Wo-7D3uGVag0q09BkZSYDXxrca-hGKrC_ZEeCKWTUiADfkwJArQ_O0ImkBBw==,0,0,0,1,0,0,0
gAAAAABeSk1MtMxtGCod9YKkxqRhGkJSQiMZRn9fbiTpBbDjGlaTAUl4vTOUkmFzBI9OZnacvzW6lNrkdO2bqwJ5J7jLA9Tcig==,0,0,0,1,0,0,0
gAAAAABeSk1MpVqa1PqkC1NpfN9lL_F51orHptgoJAADrobDQpMzdVhFmzWVCoxw-o-oBdhsKdKRVkZKelPKxgAcDQ49MTnTCw==,1,0,0,0,0,0,0
gAAAAABeSk1MUAU-tL5Q-xyyy5ofEP7v2mueVX16RhRg0z5WyaSLEOl-sK0dDxEOercJ7OFG_CDczz9AvDMy9h41yDTGRasK0g==,1,0,0,0,0,0,0
gAAAAABeSk1MgwH8GtqgXIA7DLV_T1Wg4qeDZjndgvV8rZhgiFzSSb7yuUPkxmgHjcKcESB5dUfn8ztF-XQybcU4GSa3eB4qyA==,1,0,0,0,0,0,0
gAAAAABeSk1MPjkW9MjOb9J3VG1WTsMn_qla0VY8M5mxC1OiaG0sPos_WZDJgP8oi81T6GwHmYgOsF9ok_ouIH601HegmsR1sA==,0,0,0,0,0,0,1
gAAAAABeSk1MrPQaUA61DOpVuDpKiw89seUxwlhYqhmyXOwU25O6IiNWNcnOwGPDaOzFP0zhhwuf3PloxKS7PdQHbodXsAimEQ==,1,0,0,0,0,0,0
gAAAAABeSk1MoeYQeOCFnvnIkqkTie8IqLLtWcWMgzVcTfYdQyZpWWQ38978Ysh6e4YOPs3BusSIPq69dQfpUp6Ce0mRGmgyHA==,1,0,0,0,0,0,0
gAAAAABeSk1MxeY4sv_Xrj0yBCANWvJ4OGl0w9AjcpS27NkVvJFoXxBIMOgon4KZyIH2RcUn3siAbjtab-WZx5Qkcr9cprlzHg==,1,0,0,0,0,0,0
gAAAAABeSk1MuRRjLya1d7BVrfONyNXVVsCQZYYmp0PmyWp_8iib1iq7E10BxQ_ncCphb9mU1IgVPj8ww-XDmXznMq1j5xaD3w==,1,0,0,0,0,0,0
gAAAAABeSk1MpQ8kL-VcXQcMEolHffPJ5_iJ1eqN6wFmVxVuloViO8nUnawkuBx4FMccJjy_Gn5rF981NvIp3h80OEU2kZ9aXw==,1,0,0,0,0,0,0
gAAAAABeSk1MQteuGRvwPxVQqdSnHE4nsByq50vXCJYl4yxMfHaTo5Y1bOh19P0i7vODHFFTvZC1A2P_KxT4PSQct0fyLC4HpA==,1,0,0,0,0,0,0
gAAAAABeSk1Mf5B3aCTPOgDPDfNjWUi_B1v-iAIiwu773qQvEOY5HxE_sLH1Afc44ciRcol-3arqAttDRrAxU6z0LyP3FV4dkQ==,1,0,0,0,0,0,0
gAAAAABeSk1Nu9b50KzkkXkgUBX-Xx8Tjm9dirdS9ETYKfkD9bgA0T46dUDNeOkgMlgrR7iGNh0D_-Xm4p9qpa1cyeovLJwOcg==,1,0,0,0,0,0,0
gAAAAABeSk1NOdofFSbBH9FjTDYtVdWPMa90YzyQQbxWc9su_8r_wpGuu6XwUD3erFyipSE7lc8kDtCM92G4etTbGihegwcN7g==,1,0,0,0,0,0,0
gAAAAABeSk1Nkp847hEDW0YA43oYWYfGyzkJmnav0ORINfLxwZU5Er6Tn6rLvhRYNUe-ayAyw8gRJNqMv1p-JcP0PXSp_hOBpw==,1,0,0,0,0,0,0
gAAAAABeSk1NZMWVCeTIr6d7w-xQp8-Ql66PQ4yAcUGUGSIjy59shRJrUM_aBMDiossvSjOxkhYPf3OYUmiKyVk0L8an9SjcVQ==,1,0,0,0,0,0,0
gAAAAABeSk1NoY-vO0LExLZpUzv8OQlAaN0ocl2F0hpxzFsLf3ea34AO1UAVrowfGN6sKaqx4ow4a_CNtEh9zeTeM3hC6ZcyNw==,1,0,0,0,0,0,0
gAAAAABeSk1N5yCf5hyZFT4i1-jifgmc5PDLXc3i9O4drge-hRNU4YqbOjKqcwjp0rKS1UQuGgwYiRewY_T-Bv_PJXvduEGezA==,1,0,0,0,0,0,0
gAAAAABeSk1NOw1-l0PyFLbTeXHblorYcvUaR5lOcbbjTH20CebxAaCE1lFAs7Mp_O0WvZbQFIRC9NdIgt3gXFedrqfFuCgqcg==,1,0,0,0,0,0,0
gAAAAABeSk1NkAFpBZLUmY1HB30xGtZsvvGR-CVDvEUmeS04teG3kO6J3RnSfunvMK63kX0cfIe88zD5MrcAEnnd9svwpm_4qw==,1,0,0,0,0,0,0
gAAAAABeSk1NAwoS1n8qrA0SErhwLCyZOHR9ZQdkEOuPUHl8M8Mn_7Q8F1Sz8jWTVLDKvhd6bgKjilVABCDp6HxecqLqhFbzGw==,0,0,0,1,0,0,0
gAAAAABeSk1Ng9heLN4mS3s_qsYfpW4l-d8Pzoe3ZgP6IW4L5rYSQmluMyWXtIjs6z9ZFG6gXBUY4gdcklywt815jScmRKYlJg==,0,0,0,0,0,0,1
gAAAAABeSk1NleCtRh8e-HwrINc2spkrYgIBkDnqE0f3PGT8TjkCFYwyge9Hs5d8X7A0dHB2kYuMN79CDorxMaNKQlT2xdodyw==,1,0,0,0,0,0,0
gAAAAABeSk1N4tbbZDN14_MizOhZaav31j68KHcXxdsGNJicIa3xzXAAQOdaQkHimT5vO0yGtvDDljg3caWE1GNEsCaJI5YInw==,1,0,0,0,0,0,0
gAAAAABeSk1Neo6epfUpF5AhBkCMxwpjysgKe1EE82AeE79WPVan0ToE_aCU2sKfqwCgQK_S-RLk9ENkdSyTOI8XiOgWkzjS2w==,1,0,0,0,0,0,0
gAAAAABeSk1NE5zCZRj4NbQvlJ1xA95BFAdEKOusyJWqNUtIJav3IFEgBdSzhjZvoWVDdlFVwWHFcRJKEgeKJx_FVISY9WqKcw==,1,0,0,0,0,0,0
gAAAAABeSk1NxO2Ya9aBxaB3m1uLAykdY25SkhuMky3-979dAr9Jnk5vvzFkpfJMyT2w5dcYEPWtU9EXpF7-bDQTKMfUsMQwfA==,1,0,0,0,0,0,0
gAAAAABeSk1NBkNOMEBd6wCasf90u4TgdHrALCHM3dq2WJgsidFz45Bdc642DJaxrNuC4p0UljO-0rosNXWFEs8EqSrMDmbjAg==,0,1,0,0,0,0,0
gAAAAABeSk1NrNAs-zJPP8YVl6sWyZ6SbEX6MUlPK72jmSXg_gnNg7WmPwWjEL7DgUQ3bbg3HPANBoUlCo57rM92O2V2DBE7NQ==,0,1,0,0,0,0,0
gAAAAABeSk1NMfsE8qUeYrHbl6hZxPE0GcvipvDquZOrCUOavwL3Jl_zcgetw35AkcPsShJLPYAT3F4hfXK_wxpN4hsIh_-WIA==,0,1,0,0,0,0,0
gAAAAABeSk1Nc45gNYOkL4apnlFYTjH7dcLrwfCUxzR74SuPPPjH4KUJJUzCtRI_Y07J0oNjgEf05ADr88sYxlYQZhwYvDxPNg==,1,0,0,0,0,0,0
gAAAAABeSk1NiERmc660c2hTBcJZppZi-ub3A0PB00G5OYFqDEZrqRxDBrR2CC4I7UrazSY7lERL3w9b4OYXWCdHVbarXdGMNw==,1,0,0,0,0,0,0
gAAAAABeSk1NKvHobZflj7rvwk2RXGnJbAEe6G352q9ZMqbQXconJ5D_Ulg6AB2ur8mlbC7Q-HbMFQsKOPWM0jMKnVKjWy90xA==,1,0,0,0,0,0,0
gAAAAABeSk1N2N4xyqcJ7Uq_E1oYZFiaAYFhM3j_l4nrwqAjmgomkROzReRDlLEHkhcMF1q0Lrw-XgobZGzjKJzhq-NwmIEbJg==,1,0,0,0,0,0,0
gAAAAABeSk1N9fEejjTFuAgQZUKxxKI8Zkqbj9g5jmU7yyrP6EhF-D4gc1fvkfrBKvszFgbXJWGx2SssTQfeDfg_yuqOJEbALQ==,1,0,0,1,0,0,0
gAAAAABeSk1NW1ZIt2CEU239iJNyrck88dQ_zBmtfEsgnNgIBqvelVMagVQoVtDrjUDnpA3pfQ1njHVgWY5EEKyy3pw8Sk_VkQ==,1,0,0,0,0,0,0
gAAAAABeSk1NVuwmVPiZyTgJjCEJ6EId8dLHoafPdII0KtfHVNPpetrXxL25mSF51g6-V5kYp-F9417rOsTIoXd0JrOeTI1ihg==,1,0,0,0,0,0,0
gAAAAABeSk1NXbw8EZQ_grbRNEexBW5UkqfxuPDIcC4SKFIkwlqP92C8Wn6_2554IXuvSgJfOfckPExAZ9osp9BZfIAd-zQRHQ==,0,1,0,0,0,0,0
gAAAAABeSk1Nd75uV_4eFvX_yXQ2Bkzdj9lOmm5k4l36mLmwIvRzNFxv0FtPZ8p12z1N6YR1MJx4k_OWiOuhTQit96gDCuGWLg==,1,0,0,0,0,0,0
gAAAAABeSk1N4mS3JnMolwTcZP_Insvmg7CgDafH_O4EjzH0cKPt37vgfQlguEsX2FkG8zrrWE79WuaA4opD3MwI0AUdkZbeDA==,1,0,0,1,0,0,0
gAAAAABeSk1N8MQPLr3C0LKBX05sM-5JNBurk0jlgI7lxpuk9kw1pIa1ee5VgWIih5SaBiF4pFbGLq_EEZBmC6Q4PwzksxrnpA==,1,0,0,0,0,0,0
gAAAAABeSk1NskXEg844mOdRUiOFQZcr2yNSvFs7B0eN0KXAAzGfyDTOMbE9Gn4eAOwxpkZkbDaoZNCLbLlwfzOfF5LYHehBGw==,1,0,0,0,0,0,0
gAAAAABeSk1N78VdNM0xLgxzoxAtfER_glJz1_2zcD3kzmj7lBTNcrzEghmAhiqayRNoiY7Aff5vvBJTDPXZsVKlRZlN_-GTBw==,0,1,0,0,0,0,0
gAAAAABeSk1NqaNTq30a1Vllbllqd5KozJI1xMTXDR8DLeBb6hXvj7JGxgwRLgbET6YMOZFaroba2oGVEhdAEUqQC5UHhgn1sQ==,1,0,0,0,0,0,0
gAAAAABeSk1NHcrh49JZHWrA3kVFSPTUomiNByc2ERGpQzWIY_DmxEIVT7p0SKFBLqqQV694H2w6zGBRxz-F4SmzCvA3F63LPA==,1,0,0,0,0,0,0
gAAAAABeSk1N1yNI762q-O0Cj19tMSdzwvqO6xZWASITyrwjNgoAk3wEEJoK6LlsE4rD2Tx2kAbMJ9bcgiAJnI2DnBwQfN80TQ==,0,1,0,0,0,0,0
gAAAAABeSk1N_v76lAMX9psYtA2g_dUROG3MaljVJGmsaOGh6k_pRgGUgBGX_mHUXzRsTrewL-Fn7uKarLgMdjqcAd9jAKheTA==,1,0,0,0,0,0,0
gAAAAABeSk1NbdPfotVMHVjAX__3yE5fVUefUcMfkzt08YxDP7KLAusn7BHv50evcWROmFkmT-jx-QvPyj8_lFKARywfuTudNA==,1,0,0,0,0,0,0
gAAAAABeSk1NQXy4RzOrAiIotEd15KnZbYRc-AL9u99cWd4Fn8Xo8gxaRRE2g-Q3zauF8KKpnH7wpdKbJNmkNl7qvLEEi7G4Qw==,1,0,0,0,0,0,0
gAAAAABeSk1NOZ1pl5PqiYCT3QAMPIezeNo0OJDkM-QMCc9j05gWos8vF8KKx5476wIL7DkZOKzQTrYbnS1MzYqI9X3e-zrRbg==,1,0,0,0,0,0,0
gAAAAABeSk1NhHSjdTqP-PIOv6XQkS96CG3rNnq_gohPFQifYbyMmNKhuzFwSv82mC544IsKRJhISHdiDdnAO5xKuPM1RGZhEw==,1,0,0,0,0,0,0
gAAAAABeSk1NagA43JQHNgVCkqtFVxGF0vv9TaId9C7YZ-Sg3LFsL5vZN7I_Ct8ViaUao-_WjXFIcLdP8Qi74bKgcxrWl73o6Q==,1,0,0,0,0,0,0
gAAAAABeSk1N9XbhYpE0Mt5zdxpuHJb9YSkJ88D0ZGj9NhPHU8L-A2-e5Wf7pgZhWG_RS0PA_WMllRdN1ETgpIhBd_Znxc4cxA==,1,0,0,0,0,0,0
gAAAAABeSk1NN-GZVBVhfFWaZtaVLcDknyX0e-834ABMI--BuI7ByneIOVNOg0pKbb7lNuvzpFGPl3qfjQ_KUEDXillEmpIhgA==,1,0,0,0,0,0,0
gAAAAABeSk1NgN_aGzuXpZxbuDcaEMFNUkXQNalXvwuZiazKS-TIDpo96aSC6XsKJSZd7mr7Bf8W-53x5RiUUPGofLMDAO_R3w==,1,0,0,0,0,0,0
gAAAAABeSk1NotT0T5RJDeLMNiVJyOQ3CqU6ZchJgNBFfT-wJyCIZo5kYq1peactU3h9Ay3mGeTfEj_mz_bIYPus9OWrp6QEwQ==,1,0,0,0,0,0,0
gAAAAABeSk1NOHeyr6Enl_bUqm-9N10TrrRN70t4ZSlKcz-T9FHI59WfkZgDDO-HH03GpfCkWVet9EX5SFoY39v8PoauG8NBXQ==,1,0,0,0,0,0,0
gAAAAABeSk1NDy9ydUMjLXzEV1gTmc6EoGQSLb0Zd4x_ToxPusObDu3ocOxInsvlSplCUHm56EFOd8K4dSV7UfT-9_CWPyzTNA==,1,0,0,0,0,0,0
gAAAAABeSk1NPuz3GoV34_-x3t-SbYRX99duInICvCFm2Aa4-s0sz8c1Mn2U3aHNOgwW-e0-cp9zU6bQGk-wUl1PmII5SrPruA==,1,0,0,1,0,0,0
gAAAAABeSk1NI9XkDm73LhdXBOhnWDvPMMXy_K-x8oi2-ZPiY9kmDjxvax8P3ISjxo8LQ6ysLNuARw_WFVHfRzPp14I7h6dfrg==,1,0,0,0,0,0,0
gAAAAABeSk1NhbwePgTnoiiZfu-FGYI8RJJzrzphelGoaYd08QiN900CbtxQgyjwvUrzPA92aHxBolCoSGRt5V3CjrbPjU_86w==,1,0,0,0,0,0,0
gAAAAABeSk1NaJqU8OiWj_IIWZEHnWHF9O72yzGmOEGGp77zBuOiMl2L0mR5FxVqtRO2_uQ376AZltVrGueBWs9ng9jreBXc1Q==,0,1,0,0,0,0,0
gAAAAABeSk1Ny_3eqigrtzpvYWaf5L8Lpk83F7e2dezeN-07E9H9nJ9SmY3TY_HGvljvAEajR_RCZVvAFzDWFB6Cv8f8oDvRLQ==,1,0,0,0,0,0,0
gAAAAABeSk1Ntj-8QdlgvhGi5BtDSVq7bnAzq8JB_ETx_0HynxvhJQOgwUVxJPkmfRgLvMbaPfl84izSKGfWm1XIrStuh0XQNg==,0,0,0,1,0,0,0
gAAAAABeSk1NCfhOLlhQjs63dSyNIi14nyFg5dNFingW7yz40rOvHmc47kqpL95pU5pzhlO8_CBQYjgGVHbhESPwGOmKy9IuFw==,1,0,0,0,0,0,0
gAAAAABeSk1NcH8LTOEkzRyREdEO8lYx8BC8rI5uaBQMAAP_4bEG1VZ41m_jlAYYBpPS6SATbH2ajnEQRYb-47Z51TeuimjKMA==,0,0,0,0,0,0,1
gAAAAABeSk1NWol_JNIEXAl-0e4zd2-5OaKOVrsdTJQhMv0wcVJqyiCeurlXSAWVA4jc7ypHHPevLkGVHsBZhg7oEjMqjY59EQ==,1,0,0,0,0,0,0
gAAAAABeSk1NJ9T8QNKywT1LP1PomnspJZ4g53NNsbmzX3phq25hD13snh62LF-5tOGNYHQWTojawhrfpb8Gn2nMQQelhMh3Tw==,1,0,0,0,0,0,0
gAAAAABeSk1NpifKHvL-a-cC2I1TGg9KpISSEdjzV6gzsGzvsjtAPW2fl92RjwpU8xZmuqWSK9CQsTB2im72lqR9D_B8lqKa7w==,1,0,0,0,0,0,0
gAAAAABeSk1NYDcEP_rGC2iAdDJugxZr09khEz8fRis4msG_a0x_A87dmbdq9wneqQ_Hnw5NkY0L658HtouAK9BLr7SRs5bWVw==,1,0,0,0,0,0,0
gAAAAABeSk1NGM9CrxlusCqPb7RiGWtZLtv8oYm89atG6Z60-k7thRkMPKJ_sxCdGAQAtMzeEpsrdNpLAhHxN9eaLN32q9_rHg==,1,0,0,0,0,0,0
gAAAAABeSk1NE3T7xGa3AlLBbAtfSqOx1AyvJywURbM1Dli2KaZ90eb8cpT5aHS_WXNDibsNj7H95aKNAZijXwDJrrr4jVJdvA==,1,0,0,0,0,0,0
gAAAAABeSk1Nh2bT7Vrsj63SD3U4D9ZjTZ4frgfYpDwmfyIMvnbemipIjpozBqG4PYpIyVzO2TgdJfn7X5Iejfn6o7hTtNM6AA==,1,0,0,0,0,0,0
gAAAAABeSk1NyADUVCpixMjPV6F2RqL__wemEfmCoimIjp_iqedVUUBri9uGUYgbopnRjQZAzVOJvD5AS3jIyQLJBo_uNj01XQ==,1,0,0,0,0,0,0
gAAAAABeSk1Nfs_CH3CfXZV46-SyYAI_Y4gpJKqAN-ChbHZ3subvZ9TaRcwMf6Vj3WaAc1g8VRMdZEepOUJ2brfogYBRRa1asA==,1,0,0,0,0,0,0
gAAAAABeSk1NtXxSEmJInPbbRAANDl9zfkxPTxzgdfREDWBFIyjMxdrwOvAf0ZS-Az58R7Zgbk4LT4UJvHZBpaeKBKnAhiX0hQ==,1,0,0,0,0,0,0
gAAAAABeSk1NiWPJ2OPnvxCfpAm8-78M1BJYXRHAg9pIR3shhH_BzD560LS5D93BXH206XAYEUyZR_hX1irVQcp5kFtHayPSCA==,1,0,0,0,0,0,0
gAAAAABeSk1NVzjJkf7il10LVXqqrh86ABDOHbFizVl0f6A-Sj_G0QsD6LWowQQvGwmavpOyrjMrCfd-b6SDLpUHKXGHOgZzgA==,1,0,0,0,0,0,0
gAAAAABeSk1NCKKxqbMRsk_ywxVQgRnJAAEMvsy58v9Rexf4xOygm6OLeuVHBwFSv3ea3DpvKJtXZIqOONbE213hHmPhUw9yeQ==,0,1,0,0,0,0,0
gAAAAABeSk1Nykw2jCtYZ_AzG440PuLQkZy5mvMqp1GWIK9g9BZA8hgK-mX16g3u8qPtXU286h6WJx-7IVV5svVhKEC5RdngYw==,1,0,0,0,0,0,0
gAAAAABeSk1NXFX3Xp1pvEHjQ-tZxEaVzFgue7My9EsrWHMTn3QO7iRRNbTC-dAjvDkKG3wICuS8FntIQAfH2g4-YRjmMGCbCQ==,1,0,0,0,0,0,0
gAAAAABeSk1N10bLLF9tLtB01laRb7GxiJ1hLg_VLvZuEipbDkeyqSMmCUrKkvF0X8Vdh03pHpyS6FsjryaoXqcH1LvUGe10sw==,0,0,0,1,0,0,0
gAAAAABeSk1NunckiBJ0eLK7IJTCqg6Aavfn7SpediRa7OzIlTXlpaqu6Rj9Al6AWwuNvjfw1p-BniaHLP0b-o9g0uFh5pv8MA==,0,0,0,0,1,0,0
gAAAAABeSk1N7yYNUvpBcA9bR5ORIS4Z_h0xWJafhLPQZjBcGKvZ2iDFEiFYnSakj_VOtwTYQlMlgquU4kSnnbw0LanGX9BJoA==,1,0,0,0,0,0,0
gAAAAABeSk1NWG6l4r_Mu2V6YZHGwlB2mtYhh5xAYLCh0H25Ga5xhxqMpkDd0rqRXdamZ_m3pUhiOExMuE74zbc4F8AYSFfT3A==,1,0,0,0,0,0,0
gAAAAABeSk1NZjykktWyZfXBVoM5tKACc1MVD_OpWwW8d-6ZJ_Bf3xaNBotRS_a0-1QaBDXn2ZgyLu5Vwfe01fPDI_qxhviRww==,1,0,0,0,0,0,0
gAAAAABeSk1Nld3LdL4CKMTVlGSgJ5tpdOVvHvv8GNPuuB0hv2RRuZMlHbmwYH0-CFd1qsJilxuyZO-wSKeIgR7AbmI3BGFCCA==,0,1,0,0,0,0,0
gAAAAABeSk1N3Un183j94W8L4DosEV_H-UpeVvEu_S8zIOV2hIrJWacQCBQSQPXumDkFCI6sgyaRVK0AND8r39Y-c_v9r8RtMA==,1,0,0,0,0,0,0
gAAAAABeSk1NT2rTrK13yIN4_o3wtO06yW_76j4bwIW3oraMhvL7DmX9Bo30IHT8u2lpgKWXtp_82VX4seYuN9Jfvwbe5gOvFQ==,0,1,0,0,0,0,0
gAAAAABeSk1NDkcPIymJf1j81dIL__t58DqjESNz1a1Zcexeh2KoBshqDamW-GVSVuzg1p-T2dcCVJlni7DYglqoYBzZylqg7g==,0,1,0,0,0,0,0
gAAAAABeSk1NC7f-uJoC6DTXld1AiMV0xmUrD9PQWqOkx4e0sVpjx46yflylPtEDzK3Wb-s91CWIKD6OYUbb4WX5810bBZlHUA==,1,0,0,0,0,0,0
gAAAAABeSk1NJcyAuPrwsgrMjOnzSdh26jhdS9pw7Mh_G3JgkF_zFqObnFV8qI6Pe1QY6OM0093_uh1txxUlFpmmOzYO0FTGiQ==,0,1,0,0,0,0,0
gAAAAABeSk1Nkwx0at3O4xcTsV1Vh6FDbPYrXsCYj97SY50lKlQgKuRU-wWBRusdFAKhO-o8u6F2jHHpjlkp2Y5x5rQxe-XnRA==,1,0,0,1,0,0,0
gAAAAABeSk1Nb1ulKo8oi19hbcYyidsrDlfN0TWieEOtzdWCnOQZF2AkQLenoSmWbBAVOQ049VonborpqqL0lLtlerrnkzuLSQ==,1,0,0,0,0,0,0
gAAAAABeSk1NL7PUeJwJabEaK10xL9-HgmS0mKnaJy1gISWzlVWG_mvnc_f3rrZFR4Iau0Gs86foXc5P1ZzrGM2b46D7YJiDhA==,1,0,1,0,0,1,1
gAAAAABeSk1N8tf2aRAxNbws6zfn6-u_sqwPgcaNezse1a7FTL6LeeoSs7tgKsZ7r_4g6ZEK_-YFhnp6-JotJoIjuSXgvcTAjQ==,1,0,0,0,0,0,0
gAAAAABeSk1N3O_Kc7CLwODYozALsh0q4K8_e9TLkJG4q0hnJmghWpi8ohWXq1Nf2IcUw-ZyM4zapbhGMBwGyMZqcwjytTZuNQ==,1,0,0,0,0,0,0
gAAAAABeSk1NFtwBgQH36AZQBFvweIPFhUDIj85Syc4laioVnMstW47L2Wuaz2HM2uaugzxOER9hYiZwSUM9ooomdGMjC53wNA==,1,0,0,0,0,0,0
gAAAAABeSk1N_TXTb7LcjnyoErygdY5OpkB8COgP1XAYwhrPVPPDtjEjoZQJeLuBFCozKwImR09AHwCxueJhMhTwFwXCub6duQ==,1,0,0,0,0,0,0
gAAAAABeSk1NXryNbIQ6_SyTuxasNBDqVt5tIxv9dX_r31Rq1h66vCpiXJa8l07Bp4aZnHn3mTMd6Iu4jK8J2bc2D1NqDcyzaw==,0,0,0,0,0,0,1
gAAAAABeSk1NEaad3gojdpdGQzL8cvbZkrOVKz4omhyKHbSGPt83OZkY2TN0EoXPo5mNikD3SE3gg621z0dM_DBJAoQGDVwDAA==,1,0,0,0,0,0,0
gAAAAABeSk1NrPXiAauMbm8H29YVjNYQV6xu27LKBbJ08cPEnlHs-KTRpkJ60OBfaDaPghdktLMBYqQr5nhJI36CSHeMA4XlEw==,1,0,0,0,0,0,0
gAAAAABeSk1NaoSIWk_UHXtLg-9z-nyLoJENySZoeIj785DFGQqdv_BckXwwDCE-ma-BeODYGLV04tJoWLsPMKK0pNpU6H5Iwg==,1,0,0,0,0,0,0
gAAAAABeSk1NOKeLnBgNlOY7YvhPpcnf8mbIAX9naNTvnqgVaCCnEuTsbR1fqIXZ_D9LB7SSJJ1JUpMXB5RxYta0RwrW5McCJg==,1,0,0,0,0,0,0
gAAAAABeSk1NHrrcUu2gqC1YpgzyJSWVNth7ThPNpczwKb5z72kFxqjLus9g5ysXgsmr7XZoC00ybC8VodXmjqVHU6tIK9SYTQ==,1,0,0,0,0,0,0
gAAAAABeSk1NhXvl_Bef_WJ685LnzLEuiN5JVqmyX3zqhdH_Z46Icb6FdXbMSylUmHfe7fM6l9nP6VKPPmlhJmINlNzacRCvCQ==,1,0,0,0,0,0,0
gAAAAABeSk1NOtvZkyNzX8DHu168qUPTgyhjei54mKXGix4T4KsrZA8NdNeExOzwFFvVSIK1q8IrgjhdIVnls0YVpQh8ncRCCw==,1,0,0,0,0,0,0
gAAAAABeSk1NtwueVZGGrl0tgrA9Cp_GSf-rk-E0vjBuL2PYTKf0psHxMiABZL69bi9vnfUt-1JXhJzceFBa2TMXxkjzH967wg==,1,0,0,0,0,0,0
gAAAAABeSk1NOq5Ifcu-PNdo21xedBQn2VJ0at0JYJ_oxuvBbxPIqsmqvX30z-xrG5FOtsQOQr0Fe0rliOgPcdqEAnWuKtgSyQ==,1,0,0,0,0,0,0
gAAAAABeSk1NibmNSyWAE1jrHtvQS6z6DpAZrMrD9Ds55IoH5Y4riOZURRDT9JSPNtGbOUFP3iP4wTzNCKgP7E2IjalkO5FeZg==,1,0,0,0,0,0,0
gAAAAABeSk1NGKhF9ZSIj2g_cg2AHW1GoKi0dtqXaMyS2gk83jV6HDoI5_4w27sjK4XbJtf4taAs0Bq2Hi_xyxGMNqeY5PoL_w==,1,0,0,0,0,0,0
gAAAAABeSk1N0Ktlzbcc6944TU_Ven7B_uH5HkxNWtop9QK_zolD-A8NM3mBrweM7piDtXvtbjbqlemwMWOcBySYJ96TmgCvCw==,1,0,0,0,0,0,0
gAAAAABeSk1Nj4HStxX_YHsumCdmzGO0A0L42of-s6vV6Ek0WObs8drUuYS8_jhC3H2mXg7oSLEf8-1Hdhq0A8MZi_syvhFNmg==,1,0,0,0,0,0,0
gAAAAABeSk1NqnGjXxES2H47z1-5VVe_BbdAiX0VBwb9jp_LMb9Lftus1RUALtQe4oJBg8j6RUBpButIhIJP-JORwGEaMiX4Qg==,1,0,0,0,0,0,0
gAAAAABeSk1NAlemEX-afWpD_SGGh-5TQ8EOUgg7oMDL1pw-hiFT7OJUnb7Et5IBgpqedvddHPur5oJxTi3DSoCnACIsT86KSw==,1,0,0,0,0,0,0
gAAAAABeSk1NolVrxxFYJKPorTMQi-J7XZbvw0gFsxHEGaE-XLXjDfEN11xQ81HKNZiWgzdcxtdgnS_ltkUHJp8LhCxPyqNPVA==,0,1,0,0,0,0,0
gAAAAABeSk1N6i1TsgADs1IRSqfIOzsYgSvSt4c9DK95QgdW6607ZYE8X1THPg-2dgXto4coYU7rv6JXMJ5wpmcT6rF0VEAnfw==,1,0,0,0,0,0,0
